serial,color,level_now_pct,days_left_est,stockout_date,relation_type,sku,qty,priority,action
$3NP03120$,black,1.0,0.0,2024-05-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007733$,black,1.0,0.0,2024-05-03,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,black,1.0,0.0,2024-05-07,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,1.0,0.0,2024-05-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124867$,black,1.0,0.0,2024-05-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002416$,cyan,1.0,0.0,2024-05-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004806$,cyan,3.0,0.0,2024-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004827$,black,1.0,0.0,2024-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,cyan,4.0,0.0,2024-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006367$,magenta,9.0,0.0,2024-05-13,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,black,4.0,0.0,2024-05-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,cyan,1.0,0.0,2024-05-16,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2024-05-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,black,1.0,0.0,2024-05-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV003477$,cyan,2.0,0.0,2024-05-19,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVJDM0SF$,black,7.0,0.0,2024-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X576121149$,black,2.0,0.0,2024-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN009071$,magenta,2.0,0.0,2024-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,magenta,0.0,0.0,2024-05-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014594$,black,2.0,0.0,2024-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000300$,black,3.0,0.0,2024-05-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN020212$,cyan,6.0,0.0,2024-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN020212$,magenta,2.0,0.0,2024-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007609$,magenta,3.0,0.0,2024-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000643$,black,3.0,0.0,2024-05-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125647$,black,1.0,0.0,2024-05-23,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003195$,black,1.0,0.0,2024-05-23,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2024-05-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,cyan,1.0,0.0,2024-05-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005424$,magenta,3.0,0.0,2024-05-26,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,magenta,1.0,0.0,2024-05-27,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL110257$,black,1.0,0.0,2024-05-27,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,magenta,1.0,0.0,2024-05-28,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2024-05-29,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,black,11.0,0.8,2024-05-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000300$,cyan,4.0,0.0,2024-05-29,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,cyan,1.0,0.0,2024-05-30,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125451$,black,1.0,0.0,2024-06-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007643$,black,2.0,0.0,2024-06-04,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2024-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,black,2.0,0.0,2024-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460VN$,magenta,0.0,0.0,2024-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV003451$,magenta,2.0,0.0,2024-06-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3GL04033$,cyan,1.0,0.0,2024-06-06,contrat_adex,,1,HIGH,CREATE_ORDER
$4TD08900$,black,3.0,0.0,2024-06-06,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,black,0.0,0.0,2024-06-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV003451$,cyan,4.0,0.0,2024-06-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005367$,cyan,3.0,0.0,2024-06-10,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2024-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125603$,black,1.0,0.0,2024-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005138$,cyan,1.0,0.0,2024-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005138$,magenta,1.0,0.0,2024-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007718$,black,1.0,0.0,2024-06-11,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,black,1.0,0.0,2024-06-12,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,cyan,1.0,0.0,2024-06-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,magenta,4.0,0.0,2024-06-12,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,7.0,0.0,2024-06-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,cyan,1.0,0.0,2024-06-13,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004866$,magenta,1.0,0.0,2024-06-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X576054479$,cyan,1.0,0.0,2024-06-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004844$,black,2.0,0.0,2024-06-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002416$,black,2.0,0.0,2024-06-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV003477$,magenta,1.0,0.0,2024-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005875$,black,1.0,0.0,2024-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005875$,cyan,1.0,0.0,2024-06-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005129$,cyan,4.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005129$,magenta,5.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005151$,cyan,1.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005151$,magenta,1.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005334$,magenta,7.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005367$,magenta,4.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000016$,cyan,5.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6000016$,magenta,8.0,0.0,2024-06-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,cyan,10.0,0.0,2024-06-20,contrat_adex,,1,HIGH,CREATE_ORDER
$4BU06875$,cyan,3.0,0.0,2024-06-20,contrat_adex,,1,HIGH,CREATE_ORDER
$4BU06875$,magenta,8.0,0.0,2024-06-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006444$,black,5.0,0.0,2024-06-20,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007614$,cyan,3.0,0.0,2024-06-20,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,magenta,0.0,0.0,2024-06-21,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,cyan,0.0,0.0,2024-06-21,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460VN$,black,0.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097452$,magenta,1.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005884$,cyan,1.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005884$,magenta,1.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006298$,cyan,3.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007740$,black,1.0,0.0,2024-06-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000300$,magenta,3.0,0.0,2024-06-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002199$,magenta,1.0,0.0,2024-06-25,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2024-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004214$,magenta,3.0,0.0,2024-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAVG000133$,black,0.0,0.0,2024-06-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X57H013384$,black,1.0,0.0,2024-06-27,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,magenta,10.0,0.0,2024-06-28,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124869$,black,0.0,0.0,2024-06-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,cyan,1.0,0.0,2024-06-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,magenta,2.0,0.0,2024-06-28,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,black,15.0,4.2,2024-06-30,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460VN$,cyan,12.0,1.9,2024-06-30,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,magenta,1.0,0.0,2024-07-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001348$,cyan,1.0,0.0,2024-07-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001473$,black,1.0,0.0,2024-07-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000762$,black,7.0,0.0,2024-07-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007650$,black,1.0,0.0,2024-07-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007614$,magenta,1.0,0.0,2024-07-07,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,magenta,1.0,0.0,2024-07-08,contrat_adex,,1,HIGH,CREATE_ORDER
$X576074839$,black,1.0,0.0,2024-07-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000031$,cyan,2.0,0.0,2024-07-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000031$,magenta,1.0,0.0,2024-07-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007733$,cyan,1.0,0.0,2024-07-10,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,black,1.0,0.0,2024-07-11,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2024-07-12,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,cyan,1.0,0.0,2024-07-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005166$,black,3.0,0.0,2024-07-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN009511$,magenta,1.0,0.0,2024-07-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005334$,cyan,1.0,0.0,2024-07-22,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,2.0,0.0,2024-07-23,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVJDM0SF$,black,0.0,0.0,2024-07-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001456$,black,1.0,0.0,2024-07-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,cyan,2.0,0.0,2024-07-29,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,magenta,1.0,0.0,2024-07-29,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,black,4.0,0.0,2024-07-29,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN016170$,cyan,2.0,0.0,2024-07-30,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN016170$,magenta,6.0,0.0,2024-07-30,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK360T1$,black,0.0,0.0,2024-07-31,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK360T1$,cyan,0.0,0.0,2024-07-31,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,black,1.0,0.0,2024-08-01,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,1.0,0.0,2024-08-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002199$,black,1.0,0.0,2024-08-01,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,black,0.0,0.0,2024-08-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005127$,cyan,1.0,0.0,2024-08-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005127$,magenta,1.0,0.0,2024-08-06,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125449$,black,4.0,0.0,2024-08-08,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007786$,black,1.0,0.0,2024-08-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124862$,black,1.0,0.0,2024-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135791$,cyan,1.0,0.0,2024-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R004551$,cyan,1.0,0.0,2024-08-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,cyan,5.0,0.0,2024-08-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006591$,black,2.0,0.0,2024-08-20,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125451$,black,6.0,0.0,2024-08-22,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001493$,magenta,1.0,0.0,2024-08-23,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN019898$,magenta,1.0,0.0,2024-08-25,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00735$,black,0.0,0.0,2024-08-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL110257$,black,1.0,0.0,2024-09-02,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,cyan,1.0,0.0,2024-09-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014602$,cyan,1.0,0.0,2024-09-03,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005414$,magenta,1.0,0.0,2024-09-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,black,9.0,0.0,2024-09-04,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2024-09-06,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,black,7.0,0.0,2024-09-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV004844$,magenta,4.0,0.0,2024-09-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006326$,black,4.0,0.0,2024-09-10,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006443$,black,1.0,0.0,2024-09-11,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006530$,cyan,3.0,0.0,2024-09-11,contrat_adex,,1,HIGH,CREATE_ORDER
$3MU18414$,black,0.0,0.0,2024-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,cyan,9.0,0.0,2024-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,black,3.0,0.0,2024-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014200$,black,1.0,0.0,2024-09-12,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-09-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-09-14,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097562$,black,2.0,0.0,2024-09-14,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2024-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3TE05747$,black,0.0,0.0,2024-09-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124865$,black,1.0,0.0,2024-09-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,4.0,0.0,2024-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000415$,black,4.0,0.0,2024-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005148$,magenta,1.0,0.0,2024-09-19,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01130$,black,0.0,0.0,2024-09-20,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01343$,magenta,2.0,0.0,2024-09-24,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01171$,black,2.0,0.0,2024-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007648$,magenta,1.0,0.0,2024-09-25,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,black,3.0,0.0,2024-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014594$,cyan,2.0,0.0,2024-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005434$,black,3.0,0.0,2024-09-26,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,magenta,1.0,0.0,2024-09-27,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-01,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-01,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005166$,cyan,2.0,0.0,2024-10-01,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01043$,black,0.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL124869$,black,1.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135787$,cyan,1.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$X576135787$,magenta,5.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001348$,black,5.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007643$,cyan,1.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007643$,magenta,4.0,0.0,2024-10-02,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-03,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-03,contrat_adex,,1,HIGH,CREATE_ORDER
$2YM34260$,black,6.0,0.0,2024-10-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X3BL125624$,black,1.0,0.0,2024-10-03,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R004509$,cyan,1.0,0.0,2024-10-03,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,black,1.0,0.0,2024-10-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005166$,magenta,1.0,0.0,2024-10-06,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,1.0,0.0,2024-10-07,contrat_adex,,1,HIGH,CREATE_ORDER
$3NP03120$,black,1.0,0.0,2024-10-07,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014594$,magenta,3.0,0.0,2024-10-07,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-08,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-08,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-09,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000051$,black,3.0,0.0,2024-10-09,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005416$,black,1.0,0.0,2024-10-09,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,magenta,1.0,0.0,2024-10-14,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460VK$,cyan,0.0,0.0,2024-10-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV002416$,cyan,2.0,0.0,2024-10-14,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006444$,cyan,1.0,0.0,2024-10-14,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-15,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-15,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,black,7.0,0.0,2024-10-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X576124184$,magenta,1.0,0.0,2024-10-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014334$,cyan,2.0,0.0,2024-10-16,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014334$,magenta,1.0,0.0,2024-10-16,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,magenta,1.0,0.0,2024-10-17,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00738$,cyan,1.0,0.0,2024-10-17,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01322$,black,0.0,0.0,2024-10-17,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005404$,magenta,1.0,0.0,2024-10-17,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R002733$,cyan,1.0,0.0,2024-10-18,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-22,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-22,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,black,1.0,0.0,2024-10-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014602$,magenta,3.0,0.0,2024-10-22,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460SW$,magenta,4.0,0.0,2024-10-24,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460VK$,magenta,0.0,0.0,2024-10-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN008367$,black,2.0,0.0,2024-10-24,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000003$,black,1.0,0.0,2024-10-24,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVJDM0SF$,black,0.0,0.0,2024-10-25,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVJDM0SF$,magenta,0.0,0.0,2024-10-25,contrat_adex,,1,HIGH,CREATE_ORDER
$$,cyan,0.0,0.0,2024-10-26,contrat_adex,,1,HIGH,CREATE_ORDER
$$,magenta,0.0,0.0,2024-10-26,contrat_adex,,1,HIGH,CREATE_ORDER
$X6GN014602$,black,11.0,6.3,2024-10-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV001415$,cyan,1.0,0.0,2024-10-28,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV006175$,black,4.0,0.0,2024-10-30,contrat_adex,,1,HIGH,CREATE_ORDER
$2YM35227$,black,7.0,0.0,2024-10-31,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,cyan,2.0,0.0,2024-11-04,contrat_adex,,1,HIGH,CREATE_ORDER
$X576149100$,black,3.0,0.0,2024-11-04,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV000312$,black,1.0,0.0,2024-11-04,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,black,12.0,1.2,2024-11-05,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01323$,magenta,10.0,0.0,2024-11-05,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005421$,black,1.0,0.0,2024-11-06,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005244$,cyan,6.0,0.0,2024-11-07,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005244$,magenta,5.0,0.0,2024-11-07,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01171$,cyan,5.0,0.0,2024-11-09,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01332$,magenta,7.0,0.0,2024-11-09,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01345$,black,5.0,0.0,2024-11-09,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01311$,black,13.0,1.9,2024-11-11,contrat_adex,,1,HIGH,CREATE_ORDER
$X576087429$,black,5.0,0.0,2024-11-12,contrat_adex,,1,HIGH,CREATE_ORDER
$35N00736$,cyan,17.0,3.6,2024-11-13,contrat_adex,,1,HIGH,CREATE_ORDER
$X576152758$,cyan,1.0,0.0,2024-11-15,contrat_adex,,1,HIGH,CREATE_ORDER
$X576152758$,magenta,1.0,0.0,2024-11-15,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007459$,black,0.0,0.0,2024-11-16,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV007459$,black,0.0,0.0,2024-11-16,contrat_adex,,1,HIGH,CREATE_ORDER
$3MV01315$,cyan,20.0,8.2,2024-11-17,contrat_adex,,1,HIGH,CREATE_ORDER
$X576054479$,cyan,1.0,0.0,2024-11-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146867$,black,1.0,0.0,2024-11-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146867$,magenta,3.0,0.0,2024-11-18,contrat_adex,,1,HIGH,CREATE_ORDER
$X576149101$,black,1.0,0.0,2024-11-18,contrat_adex,,1,HIGH,CREATE_ORDER
$3NP03120$,magenta,1.0,0.0,2024-11-19,contrat_adex,,1,HIGH,CREATE_ORDER
$X74R003814$,magenta,1.0,0.0,2024-11-19,contrat_adex,,1,HIGH,CREATE_ORDER
$XAUV005404$,cyan,1.0,0.0,2024-11-19,contrat_adex,,1,HIGH,CREATE_ORDER
$JPBVK460T0$,magenta,0.0,0.0,2024-11-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X576097427$,magenta,5.0,0.0,2024-11-21,contrat_adex,,1,HIGH,CREATE_ORDER
$XAV6003543$,black,1.0,0.0,2024-11-21,contrat_adex,,1,HIGH,CREATE_ORDER
$X576149100$,cyan,4.0,0.0,2024-11-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X576149100$,magenta,1.0,0.0,2024-11-22,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146838$,cyan,2.0,0.0,2024-11-24,contrat_adex,,1,HIGH,CREATE_ORDER
$X576146838$,magenta,1.0,0.0,2024-11-24,contrat_adex,,1,HIGH,CREATE_ORDER
