serial;serial_norm;relation_type;color;cycle_id;points_used;slope_pct_per_day;level_now_pct;days_left_est;last_seen;stockout_date;offset_days;reorder_date;should_order_now;rs_n_cycles;rs_mean_cycle_len_days;rs_max_cycle_len_days;rs_last_seen;rs_last_reset;rs_days_since_last_reset;rs_has_reset;us_mean_daily_pct_drop;us_median_daily_pct_drop;us_peak_daily_pct_drop;us_mean_pct_drop_per_cycle;us_has_usage_data;m_total_pages;m_n_records;m_ratio_color;m_ratio_a3;m_daily_mean;m_daily_std;m_total_pages_last30;m_total_pages_last7;month;dayofweek;week;ml_offset_days_v21;last_seen_dt;stockout_date_ml_v21;days_left_ml_v21;reference_date;days_left_v21
$JPBVK460VK$;$JPBVK460VK$;contrat_adex;yellow;3;437;-0.2644;77.0;291.2;2024-10-24 14:00:00;2025-08-11;-11;2025-08-22;False;4;87.25;246;2024-10-24 14:00:00;2024-10-15 14:30:00;8.0;1;0.5632911392405063;0.0;81.0;46.25;1.0;;;;;;;;;10;3;43;-10.273995;2024-10-24 14:00:00;2025-07-31 17:25:26.797485352;280.0;2024-10-24 14:00:00;0.0
$JPBVK460VN$;$JPBVK460VN$;contrat_adex;black;4;551;-1.2827;96.0;74.8;2024-06-28 09:00:00;2024-09-11;0;2024-09-11;False;5;42.8;85;2024-06-28 09:00:00;2024-06-25 14:30:00;2.0;1;1.1838235294117647;1.0;18.0;48.4;1.0;;;;;;;;;6;4;26;0.023863073;2024-06-28 09:00:00;2024-09-11 00:34:21.769545077;74.0;2024-06-28 09:00:00;0.0
$JPBVK460VN$;$JPBVK460VN$;contrat_adex;cyan;2;578;-1.0743;12.0;11.2;2024-06-28 09:00:00;2024-07-09;1;2024-07-08;False;3;76.66666666666667;125;2024-06-28 09:00:00;2024-03-18 14:30:00;101.0;1;0.724390243902439;0.0;10.0;57.0;1.0;;;;;;;;;6;4;26;0.1832304;2024-06-28 09:00:00;2024-07-09 04:23:51.106567378;10.0;2024-06-28 09:00:00;0.0
$JPBVK460VN$;$JPBVK460VN$;contrat_adex;magenta;2;570;-0.8567;78.0;91.1;2024-06-28 09:00:00;2024-09-27;-8;2024-10-05;False;3;76.66666666666667;142;2024-06-28 09:00:00;2024-06-06 14:30:00;21.0;1;0.6813725490196079;0.0;9.0;39.666666666666664;1.0;;;;;;;;;6;4;26;-6.166057;2024-06-28 09:00:00;2024-09-20 20:00:52.665710447;84.0;2024-06-28 09:00:00;0.0
$JPBVK460VN$;$JPBVK460VN$;contrat_adex;yellow;2;551;-20.3358;17.0;0.8;2024-06-28 09:00:00;2024-06-29;-11;2024-07-10;False;3;76.66666666666667;137;2024-06-28 09:00:00;2024-06-25 14:30:00;2.0;1;0.9901960784313726;0.0;82.0;61.0;1.0;;;;;;;;;6;4;26;-10.869624;2024-06-28 09:00:00;2024-06-18 03:07:44.474487307;0.0;2024-06-28 09:00:00;0.0
$JPBVK460W4$;$JPBVK460W4$;contrat_adex;black;1;349;-0.3353;7.0;20.9;2025-02-10 11:30:00;2025-03-03;0;2025-03-03;False;2;208.0;340;2025-02-10 11:30:00;2024-03-07 14:30:00;339.0;1;0.25806451612903225;0.0;6.0;49.0;1.0;;;;;;;;;2;0;7;-1.8286732;2025-02-10 11:30:00;2025-03-01 04:06:42.631759648;18.0;2025-02-10 11:30:00;0.0
$JPBVK460W4$;$JPBVK460W4$;contrat_adex;cyan;1;338;-0.3352;93.0;277.4;2025-02-10 11:30:00;2025-11-14;1;2025-11-13;False;2;208.0;397;2025-02-10 11:30:00;2025-01-22 14:30:00;18.0;1;0.1935483870967742;0.0;8.0;37.0;1.0;;;;;;;;;2;0;7;-1.371714;2025-02-10 11:30:00;2025-11-12 15:04:43.910751346;275.0;2025-02-10 11:30:00;0.0
$JPBVK460W4$;$JPBVK460W4$;contrat_adex;magenta;1;349;-0.4476;84.0;187.7;2025-02-10 11:30:00;2025-08-17;-8;2025-08-25;False;2;208.0;371;2025-02-10 11:30:00;2024-12-27 14:30:00;44.0;1;0.17473118279569894;0.0;4.0;33.0;1.0;;;;;;;;;2;0;7;-6.799353;2025-02-10 11:30:00;2025-08-10 04:48:55.890197753;180.0;2025-02-10 11:30:00;0.0
$JPBVK460W4$;$JPBVK460W4$;contrat_adex;yellow;1;338;-0.3754;93.0;247.7;2025-02-10 11:30:00;2025-10-16;-11;2025-10-27;False;2;208.0;397;2025-02-10 11:30:00;2025-01-22 14:30:00;18.0;1;0.20161290322580644;0.0;9.0;38.0;1.0;;;;;;;;;2;0;7;-8.724606;2025-02-10 11:30:00;2025-10-07 06:36:34.079589847;238.0;2025-02-10 11:30:00;0.0
$JPBVK460XL$;$JPBVK460XL$;contrat_adex;black;2;701;-1.2949;42.0;32.4;2024-02-09 09:00:00;2024-03-12;0;2024-03-12;False;3;30.333333333333332;45;2024-02-09 09:00:00;2023-12-26 14:30:00;44.0;1;1.4597701149425288;1.0;15.0;42.333333333333336;1.0;;;;;;;;;2;4;6;0.93736696;2024-02-09 09:00:00;2024-03-12 22:29:48.505554202;32.0;2024-02-09 09:00:00;0.0
$JPBVK460XL$;$JPBVK460XL$;contrat_adex;cyan;1;701;-0.9273;56.0;60.4;2024-02-09 09:00:00;2024-04-09;1;2024-04-08;False;2;45.5;46;2024-02-09 09:00:00;2023-12-26 14:30:00;44.0;1;0.5;0.0;3.0;22.0;1.0;;;;;;;;;2;4;6;-2.997263;2024-02-09 09:00:00;2024-04-06 00:03:56.480712892;56.0;2024-02-09 09:00:00;0.0
$JPBVK460XL$;$JPBVK460XL$;contrat_adex;magenta;1;701;-0.9393;55.0;58.6;2024-02-09 09:00:00;2024-04-07;-8;2024-04-15;False;2;45.5;46;2024-02-09 09:00:00;2023-12-26 14:30:00;44.0;1;0.8735632183908046;1.0;4.0;22.5;1.0;;;;;;;;;2;4;6;-7.061574;2024-02-09 09:00:00;2024-03-30 22:31:20.007934568;50.0;2024-02-09 09:00:00;0.0
$JPBVK460XL$;$JPBVK460XL$;contrat_adex;yellow;1;701;-0.9164;57.0;62.2;2024-02-09 09:00:00;2024-04-11;-11;2024-04-22;False;2;45.5;46;2024-02-09 09:00:00;2023-12-26 14:30:00;44.0;1;0.48863636363636365;0.0;3.0;21.5;1.0;;;;;;;;;2;4;6;-7.8492293;2024-02-09 09:00:00;2024-04-03 03:37:06.585388185;53.0;2024-02-09 09:00:00;0.0
$KNDY16397$;$KNDY16397$;contrat_adex;black;1;621;-0.4815;76.0;157.8;2024-04-18 19:01:00;2024-09-23;0;2024-09-23;False;2;216.0;396;2024-04-18 19:01:00;2023-03-20 17:01:00;395.0;1;0.8201703445605885;0.2222222222222222;4.0;26.0;1.0;;;;;;;;;4;3;16;-0.116117656;2024-04-18 19:01:00;2024-09-22 21:12:47.434501651;157.0;2024-04-18 19:01:00;0.0
$X3BL080728$;$X3BL080728$;contrat_adex;black;2;21;-0.2299;1.0;4.4;2025-12-30 14:25:00;2026-01-03;0;2026-01-03;True;3;350.3333333333333;694;2025-12-30 14:25:00;2025-08-11 14:25:00;141.0;1;0.4641025641025641;0.0;2.0;69.33333333333333;1.0;;;;;;;;;12;1;1;0.36870527;2025-12-30 14:25:00;2026-01-03 08:50:56.135559085;3.0;2025-12-30 14:25:00;3.0
$X3BL110257$;$X3BL110257$;contrat_adex;black;7;30;-0.9686;5.0;5.2;2025-12-30 14:32:00;2026-01-04;0;2026-01-04;True;8;100.625;192;2025-12-30 14:32:00;2025-09-26 14:32:00;95.0;1;0.9377882919549586;1.0;14.0;82.625;1.0;;;;;;;;;12;1;1;-0.32932252;2025-12-30 14:32:00;2026-01-03 16:05:46.534538268;4.0;2025-12-30 14:32:00;3.0
$X3BL116988$;$X3BL116988$;contrat_adex;black;3;30;-0.146;1.0;6.8;2025-12-30 14:32:00;2026-01-06;0;2026-01-06;True;4;164.25;330;2025-12-30 14:32:00;2025-06-20 14:31:00;193.0;1;0.5331977828679676;0.0;4.0;72.75;1.0;;;;;;;;;12;1;1;-0.146847;2025-12-30 14:32:00;2026-01-05 20:28:32.419652935;6.0;2025-12-30 14:32:00;5.0
$X3BL124867$;$X3BL124867$;contrat_adex;black;1;31;-0.151;1.0;6.6;2025-12-30 14:32:00;2026-01-06;0;2026-01-06;True;2;310.5;596;2025-12-30 14:32:00;2024-05-14 14:20:00;595.0;1;0.2527149721027272;0.0;10.0;49.0;1.0;;;;;;;;;12;1;1;-1.8937353;2025-12-30 14:32:00;2026-01-04 02:33:01.270980833;4.0;2025-12-30 14:32:00;4.0
$X3BL125590$;$X3BL125590$;contrat_adex;black;1;30;-0.2465;2.0;8.1;2025-12-30 14:32:00;2026-01-07;0;2026-01-07;True;2;318.0;504;2025-12-30 14:32:00;2024-08-14 13:50:00;503.0;1;0.24324021049373162;0.0;5.0;48.5;1.0;;;;;;;;;12;1;1;-2.9160151;2025-12-30 14:32:00;2026-01-04 02:00:56.291198735;4.0;2025-12-30 14:32:00;4.0
$X3BL125632$;$X3BL125632$;contrat_adex;black;1;30;-0.1462;1.0;6.8;2025-12-30 14:33:00;2026-01-06;0;2026-01-06;True;2;308.0;615;2025-12-30 14:33:00;2024-04-25 14:21:00;614.0;1;0.16394127229554367;0.0;1.0;47.5;1.0;;;;;;;;;12;1;1;-0.70508033;2025-12-30 14:33:00;2026-01-05 07:04:41.059455868;5.0;2025-12-30 14:33:00;5.0
$X3BL125647$;$X3BL125647$;contrat_adex;black;2;30;-0.1126;1.0;8.9;2025-12-29 16:02:00;2026-01-07;0;2026-01-07;False;3;207.66666666666666;322;2025-12-29 16:02:00;2025-02-11 14:20:00;321.0;1;0.4752321262766945;0.0;6.0;65.33333333333333;1.0;;;;;;;;;12;0;1;-0.6382814;2025-12-29 16:02:00;2026-01-06 08:40:52.486610411;7.0;2025-12-29 16:02:00;6.0
$X576087419$;$X576087419$;contrat_adex;magenta;1;30;-0.131;1.0;7.6;2025-12-30 14:32:00;2026-01-07;-8;2026-01-15;False;2;340.0;380;2025-12-30 14:32:00;2025-03-06 14:20:00;299.0;1;0.36532192339038305;0.0;9.0;98.0;1.0;;;;;;;;;12;1;1;-7.480674;2025-12-30 14:32:00;2025-12-30 12:27:49.784545901;0.0;2025-12-30 14:32:00;0.0
$X576087509$;$X576087509$;contrat_adex;yellow;1;30;-0.207;3.0;14.5;2025-12-30 14:32:00;2026-01-14;-11;2026-01-25;False;2;339.5;662;2025-12-30 14:32:00;2024-03-08 21:31:00;661.0;1;0.23613307424283034;0.0;3.0;48.0;1.0;;;;;;;;;12;1;1;-8.447548;2025-12-30 14:32:00;2026-01-05 13:15:31.860351559;5.0;2025-12-30 14:32:00;5.0
$X576097427$;$X576097427$;contrat_adex;magenta;6;31;-0.6738;12.0;17.8;2025-12-30 14:32:00;2026-01-17;-8;2026-01-25;False;7;114.14285714285714;141;2025-12-30 14:32:00;2025-08-26 14:30:00;126.0;1;0.7157556320646449;1.0;9.0;79.14285714285714;1.0;;;;;;;;;12;1;1;-6.4153643;2025-12-30 14:32:00;2026-01-10 14:01:52.527465820;10.0;2025-12-30 14:32:00;10.0
$X576097452$;$X576097452$;contrat_adex;yellow;2;31;-0.1867;2.0;10.7;2025-12-30 14:32:00;2026-01-10;-11;2026-01-21;False;3;268.3333333333333;431;2025-12-30 14:32:00;2024-10-26 14:20:00;430.0;1;0.24799826242133938;0.0;6.0;63.0;1.0;;;;;;;;;12;1;1;-9.141068;2025-12-30 14:32:00;2025-12-31 20:36:51.685180667;1.0;2025-12-30 14:32:00;0.0
$X576097475$;$X576097475$;contrat_adex;black;3;30;-0.3447;1.0;2.9;2025-12-30 14:32:00;2026-01-02;0;2026-01-02;True;4;201.25;406;2025-12-30 14:32:00;2025-08-08 14:30:00;144.0;1;0.38376885712951286;0.0;8.0;69.25;1.0;;;;;;;;;12;1;1;-1.2773063;2025-12-30 14:32:00;2025-12-31 17:20:40.734100341;1.0;2025-12-30 14:32:00;0.0
$X576124182$;$X576124182$;contrat_adex;cyan;1;30;-0.1584;1.0;6.3;2025-12-30 14:32:00;2026-01-05;1;2026-01-04;True;2;336.5;671;2025-12-30 14:32:00;2024-02-29 14:20:00;670.0;1;0.176194479473168;0.0;1.0;49.0;1.0;;;;;;;;;12;1;1;0.48606545;2025-12-30 14:32:00;2026-01-05 11:39:56.054649355;5.0;2025-12-30 14:32:00;5.0
$X576135745$;$X576135745$;contrat_adex;magenta;2;31;-0.8086;1.0;1.2;2025-12-30 14:32:00;2025-12-31;-8;2026-01-08;False;3;135.66666666666666;145;2025-12-30 14:32:00;2025-09-02 14:32:00;119.0;1;0.6441899915182357;1.0;3.0;86.33333333333333;1.0;;;;;;;;;12;1;1;-6.6913624;2025-12-30 14:32:00;2025-12-24 07:24:26.290283208;0.0;2025-12-30 14:32:00;0.0
$X576135787$;$X576135787$;contrat_adex;black;1;466;-0.329;18.0;54.7;2024-10-16 09:00:00;2024-12-10;0;2024-12-10;False;2;125.0;245;2024-10-16 09:00:00;2024-02-14 14:30:00;244.0;1;0.3923766816143498;0.0;8.0;40.5;1.0;;;;;;;;;10;2;42;-1.9891498;2024-10-16 09:00:00;2024-12-08 00:15:37.456512449;52.0;2024-10-16 09:00:00;0.0
$X576135787$;$X576135787$;contrat_adex;cyan;2;449;-0.4142;94.0;226.9;2024-10-16 09:00:00;2025-05-31;1;2025-05-30;False;3;83.33333333333333;218;2024-10-16 09:00:00;2024-10-03 14:30:00;12.0;1;0.5045045045045045;0.0;3.0;34.333333333333336;1.0;;;;;;;;;10;2;42;-1.4251808;2024-10-16 09:00:00;2025-05-29 13:47:44.379501346;225.0;2024-10-16 09:00:00;0.0
$X576135787$;$X576135787$;contrat_adex;magenta;2;449;-0.4142;94.0;226.9;2024-10-16 09:00:00;2025-05-31;-8;2025-06-08;False;3;83.33333333333333;218;2024-10-16 09:00:00;2024-10-03 14:30:00;12.0;1;0.4774774774774775;0.0;3.0;33.0;1.0;;;;;;;;;10;2;42;-6.669549;2024-10-16 09:00:00;2025-05-24 07:55:50.967407226;219.0;2024-10-16 09:00:00;0.0
$X576135787$;$X576135787$;contrat_adex;yellow;1;466;-0.3877;19.0;49.0;2024-10-16 09:00:00;2024-12-04;-11;2024-12-15;False;2;125.0;231;2024-10-16 09:00:00;2024-02-28 14:30:00;230.0;1;0.3968609865470852;0.0;3.0;40.0;1.0;;;;;;;;;10;2;42;-5.160574;2024-10-16 09:00:00;2024-11-28 20:08:46.409912109;43.0;2024-10-16 09:00:00;0.0
$X576135853$;$X576135853$;contrat_adex;magenta;3;31;-0.5211;1.0;1.9;2025-12-30 14:32:00;2026-01-01;-8;2026-01-09;False;4;155.75;252;2025-12-30 14:32:00;2025-09-08 14:30:00;113.0;1;0.7138079311992356;0.0;15.0;97.0;1.0;;;;;;;;;12;1;1;-7.203366;2025-12-30 14:32:00;2025-12-24 19:07:09.194641113;0.0;2025-12-30 14:32:00;0.0
$X576136424$;$X576136424$;contrat_adex;black;2;31;-0.4391;1.0;2.3;2025-12-30 14:32:00;2026-01-01;0;2026-01-01;True;3;212.0;329;2025-12-30 14:32:00;2025-03-21 14:30:00;284.0;1;0.3286026521152379;0.0;8.0;63.666666666666664;1.0;;;;;;;;;12;1;1;-1.4903041;2025-12-30 14:32:00;2025-12-30 12:13:57.724685668;0.0;2025-12-30 14:32:00;0.0
$X576147888$;$X576147888$;contrat_adex;cyan;1;303;-0.2264;64.0;282.7;2025-03-28 12:30:00;2026-01-05;1;2026-01-04;False;2;89.0;158;2025-03-28 12:30:00;2024-10-21 14:30:00;157.0;1;0.20245398773006135;0.0;2.0;16.5;1.0;;;;;;;;;3;4;13;-0.044971637;2025-03-28 12:30:00;2026-01-04 22:55:14.450526239;282.0;2025-03-28 12:30:00;4.0
$X576147888$;$X576147888$;contrat_adex;magenta;1;303;-0.2324;61.0;262.5;2025-03-28 12:30:00;2025-12-16;-8;2025-12-24;False;2;89.0;158;2025-03-28 12:30:00;2024-10-21 14:30:00;157.0;1;0.2152351738241309;0.0;2.0;18.0;1.0;;;;;;;;;3;4;13;-5.6728225;2025-03-28 12:30:00;2025-12-10 07:51:08.138122563;256.0;2025-03-28 12:30:00;0.0
$X576150116$;$X576150116$;contrat_adex;black;0;27;-0.6071;2.0;3.3;2025-12-30 14:32:00;2026-01-02;0;2026-01-02;True;1;27.0;27;2025-12-30 14:32:00;;;0;0.56;0.0;3.0;14.0;1.0;;;;;;;;;12;1;1;-0.94020855;2025-12-30 14:32:00;2026-01-01 01:26:05.980911254;1.0;2025-12-30 14:32:00;1.0
$X576150117$;$X576150117$;contrat_adex;yellow;0;30;-0.1515;1.0;6.6;2025-12-30 14:45:00;2026-01-06;-11;2026-01-17;False;1;195.0;195;2025-12-30 14:45:00;;;0;0.12254901960784313;0.0;1.0;0.0;1.0;;;;;;;;;12;1;1;-9.909188;2025-12-30 14:45:00;2025-12-27 02:10:46.133422856;0.0;2025-12-30 14:45:00;0.0
$X576150150$;$X576150150$;contrat_adex;cyan;0;31;-0.6208;1.0;1.6;2025-12-30 14:32:00;2026-01-01;1;2025-12-31;True;1;165.0;165;2025-12-30 14:32:00;;;0;0.10676691729323308;0.0;5.0;0.0;1.0;;;;;;;;;12;1;1;-10.374602;2025-12-30 14:32:00;2025-12-21 15:00:34.359741208;0.0;2025-12-30 14:32:00;0.0
$X576150150$;$X576150150$;contrat_adex;magenta;0;31;-0.4965;1.0;2.0;2025-12-30 14:32:00;2026-01-01;-8;2026-01-09;False;1;165.0;165;2025-12-30 14:32:00;;;0;0.09172932330827067;0.0;5.0;0.0;1.0;;;;;;;;;12;1;1;-10.89698;2025-12-30 14:32:00;2025-12-21 02:28:20.903320316;0.0;2025-12-30 14:32:00;0.0
$X576150150$;$X576150150$;contrat_adex;yellow;0;31;-0.5185;1.0;1.9;2025-12-30 14:32:00;2026-01-01;-11;2026-01-12;False;1;165.0;165;2025-12-30 14:32:00;;;0;0.08571428571428572;0.0;4.0;0.0;1.0;;;;;;;;;12;1;1;-9.913487;2025-12-30 14:32:00;2025-12-22 02:04:34.685668946;0.0;2025-12-30 14:32:00;0.0
$X576152752$;$X576152752$;contrat_adex;magenta;1;14;-9.6;99.0;10.3;2025-12-17 17:05:00;2025-12-28;-8;2026-01-05;False;2;105.5;210;2025-12-17 17:05:00;2025-12-17 14:35:00;0.0;1;0.18901515151515152;0.0;1.0;11.0;1.0;;;;;;;;;12;2;51;-8.217645;2025-12-17 17:05:00;2025-12-19 18:46:35.498657226;2.0;2025-12-17 17:05:00;0.0
$X576152752$;$X576152752$;contrat_adex;yellow;1;14;-9.6;99.0;10.3;2025-12-17 17:05:00;2025-12-28;-11;2026-01-08;False;2;105.5;210;2025-12-17 17:05:00;2025-12-17 14:35:00;0.0;1;0.125;0.0;0.5;9.0;1.0;;;;;;;;;12;2;51;-11.107941;2025-12-17 17:05:00;2025-12-16 21:24:33.925781253;0.0;2025-12-17 17:05:00;0.0
$X576152758$;$X576152758$;contrat_adex;cyan;1;37;-0.1623;1.0;6.2;2025-12-24 12:30:00;2025-12-30;1;2025-12-29;True;2;209.5;398;2025-12-24 12:30:00;2024-11-21 14:30:00;397.0;1;0.4072342277605435;0.25;2.0;56.5;1.0;;;;;;;;;12;2;52;-1.4708024;2025-12-24 12:30:00;2025-12-28 12:42:02.670364380;4.0;2025-12-24 12:30:00;0.0
$X57H013328$;$X57H013328$;contrat_adex;cyan;0;579;-0.115;28.0;243.4;2024-06-27 14:34:00;2025-02-25;1;2025-02-24;False;1;385.0;385;2024-06-27 14:34:00;;;0;0.13448275862068965;0.0;2.0;0.0;1.0;;;;;;;;;6;3;26;2.3781595;2024-06-27 14:34:00;2025-02-27 09:04:32.982788089;244.0;2024-06-27 14:34:00;0.0
